"vars","p.value","z","V2_better","site"
"Site1_Local","0.0607569781926874","-1.54845014392772",FALSE,1
"Site2_Local","0.539759914682562","0.0998288913520657",FALSE,1
"Site3_Local","0.0830120881306267","-1.38509252837245",FALSE,1
"Meta","0.027239198276519","-1.92301316477659",TRUE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.0369386927324016","-1.78737199102931",TRUE,1
"Qfedavg","0.0241187481142457","-1.97527017270847",TRUE,1
"fedavgM","0.0369386927324016","-1.78737199102931",TRUE,1
"coef_fedprox_lr0.01_drop0_mu0","0.691168687923463","0.499165745399752",FALSE,1
"Site1_Local","0.742953075515667","0.65247646745618",FALSE,2
"Site2_Local","0.0504983003948052","-1.6400412002585",FALSE,2
"Site3_Local","0.709502644198328","0.551932337931164",FALSE,2
"Meta","0.128799450056707","-1.13208452519751",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.0688786636102183","-1.4841945048047",FALSE,2
"Qfedavg","0.0701797064229613","-1.47445393115043",FALSE,2
"fedavgM","0.0711768055871205","-1.467082510653",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.918261839108014","1.3934745963691",FALSE,2
"Site1_Local","0.985437968489115","2.18180316334209",FALSE,3
"Site2_Local","0.950522087267591","1.6499369836359",FALSE,3
"Site3_Local","0.185430659432429","-0.89486114613309",FALSE,3
"Meta","0.402095317399495","-0.247927328510986",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.195754960923163","-0.856882325161425",FALSE,3
"Qfedavg","0.46247637193108","-0.0941969042875705",FALSE,3
"fedavgM","0.200400072271758","-0.840193067853271",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.252217407395655","-0.667528181522554",FALSE,3
